scenario,task_id,epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_macro_f1,val_macro_f1
paper_literal_80_10_10,ad_ftd_vs_healthy,82,0.531993395154471,0.5271030100337781,0.7435745140388769,0.7411408815903198,0.6987337525128291,0.6965546199538644
paper_literal_80_10_10,ad_ftd_vs_healthy,83,0.5315368167782448,0.5285130239501531,0.7415766738660907,0.742437337942956,0.6965201626536821,0.6998083675720669
paper_literal_80_10_10,ad_ftd_vs_healthy,84,0.5335134808110882,0.5276541943012277,0.7415766738660907,0.7398444252376837,0.6952921961017438,0.6860309337833841
paper_literal_80_10_10,ad_ftd_vs_healthy,85,0.5312902394432744,0.5326287138019025,0.74292656587473,0.7394122731201382,0.6974976121176665,0.6773306453123471
paper_literal_80_10_10,ad_ftd_vs_healthy,86,0.5322132765345645,0.525300416435367,0.7426025917926566,0.7394122731201382,0.6974436711216854,0.6952360358943613
paper_literal_80_10_10,ad_ftd_vs_healthy,87,0.5328475642667734,0.5280866256384573,0.7429805615550756,0.7428694900605013,0.6976950488860854,0.7103831722995366
paper_literal_80_10_10,ad_ftd_vs_healthy,88,0.5307574266233918,0.5262761795531086,0.7419006479481641,0.7381158167675022,0.6952803075852256,0.7039596351967573
paper_literal_80_10_10,ad_ftd_vs_healthy,89,0.53108618710005,0.5279210783740829,0.7457343412526998,0.7394122731201382,0.7017954220459288,0.7062973979275782
paper_literal_80_10_10,ad_ftd_vs_healthy,90,0.5311465066915969,0.5263814065305962,0.7448704103671706,0.7420051858254105,0.7001387725563231,0.7042268267037664
paper_literal_80_10_10,ad_ftd_vs_healthy,91,0.5310633723473188,0.5300225146443244,0.7433585313174946,0.740276577355229,0.6971976615628019,0.7107785732482752
paper_literal_80_10_10,ad_ftd_vs_healthy,92,0.5305023028320164,0.5304455155685428,0.7435205183585313,0.7415730337078652,0.6992428907303234,0.6828087966295174
paper_literal_80_10_10,ad_ftd_vs_healthy,93,0.529164794750399,0.5247534311013481,0.7436285097192225,0.743733794295592,0.698130172818349,0.6939854468236373
paper_literal_80_10_10,ad_ftd_vs_healthy,94,0.5277880134386841,0.525443465522166,0.7467602591792657,0.7394122731201382,0.7022869680958959,0.6898530797375667
paper_literal_80_10_10,ad_ftd_vs_healthy,95,0.5304854079662595,0.5261307399439832,0.7423866090712743,0.7458945548833189,0.6964127939850352,0.7117903486140589
paper_literal_80_10_10,ad_ftd_vs_healthy,96,0.5303012954622314,0.5300364055402751,0.7435205183585313,0.7428694900605013,0.6982707928981211,0.6873662428748963
paper_literal_80_10_10,ad_ftd_vs_healthy,97,0.5303124322747051,0.5253907867877156,0.7433585313174946,0.7415730337078652,0.6980653712765064,0.6889206014353375
paper_literal_80_10_10,ad_ftd_vs_healthy,98,0.5289219542147017,0.5249817280441703,0.7460043196544276,0.7420051858254105,0.7010456180536957,0.7009926307539566
paper_literal_80_10_10,ad_ftd_vs_healthy,99,0.5283399101467421,0.5258740961242567,0.7424406047516199,0.7428694900605013,0.6973571070205653,0.7054260713213667
paper_literal_80_10_10,ad_ftd_vs_healthy,100,0.5273557604517844,0.5254595633612281,0.7461663066954644,0.7407087294727744,0.7014274267473344,0.7024238184399497
paper_literal_80_10_10,ad_vs_healthy,1,0.6888429391555473,0.687407013780676,0.5473341358068399,0.5470521541950113,0.35429851188063616,0.3536093807255405
paper_literal_80_10_10,ad_vs_healthy,2,0.6840794035473922,0.6541114849568495,0.5535651065637612,0.6615646258503401,0.3976106485829002,0.6249742262993239
paper_literal_80_10_10,ad_vs_healthy,3,0.6644593845563055,0.6645558303445915,0.5998725483254266,0.5821995464852607,0.5830600584434237,0.5589507784281218
paper_literal_80_10_10,ad_vs_healthy,4,0.6427866632595858,0.5956312643697743,0.630814982652411,0.6904761904761905,0.6210155312701144,0.687574526501267
paper_literal_80_10_10,ad_vs_healthy,5,0.6276256383786346,0.5884656093828803,0.6533314451603767,0.7006802721088435,0.6421635385853006,0.6896882596272762
paper_literal_80_10_10,ad_vs_healthy,6,0.6178129281613118,0.6033808367322632,0.6643772569567372,0.6808390022675737,0.6556129976718144,0.6808364380424536
paper_literal_80_10_10,ad_vs_healthy,7,0.6139788182457201,0.5998510020930751,0.66890887205268,0.68140589569161,0.6600728248292106,0.6814042575071986
paper_literal_80_10_10,ad_vs_healthy,8,0.61013440769539,0.5883762357997245,0.6735112936344969,0.7040816326530612,0.6639188077309671,0.7022058823529412
paper_literal_80_10_10,ad_vs_healthy,9,0.6077492922778711,0.6121168235261965,0.6739361325497416,0.6655328798185941,0.6646674506476737,0.6640295024940506
paper_literal_80_10_10,ad_vs_healthy,10,0.60208944204736,0.5847261838631835,0.6829993627416271,0.7097505668934241,0.6747891033985778,0.7082142284848829
paper_literal_80_10_10,ad_vs_healthy,11,0.6016067237892156,0.5812198218304554,0.6840614600297388,0.7080498866213152,0.6757056510544677,0.6984336114770897
paper_literal_80_10_10,ad_vs_healthy,12,0.600432329843666,0.5794749777603582,0.6861856546059619,0.7120181405895691,0.6778559329860274,0.7011764705882353
paper_literal_80_10_10,ad_vs_healthy,13,0.5962656362531273,0.5779336966624876,0.6900092048431636,0.7080498866213152,0.6814197331914932,0.7032215195269891
paper_literal_80_10_10,ad_vs_healthy,14,0.5962992648197826,0.577339273191093,0.6919917864476386,0.7114512471655329,0.6847329158581652,0.7067649651351566
paper_literal_80_10_10,ad_vs_healthy,15,0.5934729200980992,0.5875211080996628,0.6947532393967287,0.7046485260770975,0.6878113134578849,0.7040846914787877
paper_literal_80_10_10,ad_vs_healthy,16,0.5928788296791292,0.5765956906504642,0.6921333994193868,0.7091836734693877,0.6851794089870644,0.7042867268354962
paper_literal_80_10_10,ad_vs_healthy,17,0.5902484718559569,0.5797634405884343,0.6968774339729519,0.7142857142857143,0.6900372697746473,0.7119749949137146
paper_literal_80_10_10,ad_vs_healthy,18,0.5916689391565975,0.580092222241858,0.6951072718260992,0.7091836734693877,0.6886168085211055,0.7075709274575988
paper_literal_80_10_10,ad_vs_healthy,19,0.5894816536484043,0.5758211020709706,0.6978687247751894,0.713718820861678,0.691456359878002,0.7071088299050032
paper_literal_80_10_10,ad_vs_healthy,20,0.5906916437975908,0.5750038234554992,0.6972314664023225,0.7120181405895691,0.6903659478747877,0.7089880284324728
paper_literal_80_10_10,ad_vs_healthy,21,0.5844417236339672,0.575848719835822,0.7004177582666572,0.7108843537414966,0.6953699059063312,0.7088901688465497
paper_literal_80_10_10,ad_vs_healthy,22,0.5871364929592829,0.5749417644779699,0.7006301777242795,0.7108843537414966,0.6943842867452876,0.7085461258055444
paper_literal_80_10_10,ad_vs_healthy,23,0.5875122591083974,0.5721613017339555,0.6980811442328118,0.7080498866213152,0.6922318748379912,0.7034795763993948
paper_literal_80_10_10,ad_vs_healthy,24,0.5855463551477275,0.5700326425418292,0.6975146923458189,0.7103174603174603,0.6912293018798099,0.7063515927276898
paper_literal_80_10_10,ad_vs_healthy,25,0.5850743417242537,0.5769556793225866,0.6994972739502938,0.7131519274376418,0.6942451831357639,0.7103335475202991
paper_literal_80_10_10,ad_vs_healthy,26,0.583693317891197,0.5740467499172877,0.7004177582666572,0.7114512471655329,0.6947165894014379,0.7071001487210286
paper_literal_80_10_10,ad_vs_healthy,27,0.5817301654194431,0.5812232405150017,0.7031084047298732,0.7125850340136054,0.6975416423859486,0.7120074192026611
paper_literal_80_10_10,ad_vs_healthy,28,0.5821789348694367,0.5695515166875186,0.7045953409332295,0.7131519274376418,0.6992142888093045,0.7086197350827345
paper_literal_80_10_10,ad_vs_healthy,29,0.5840630213810686,0.5689768407350224,0.7016922750123912,0.7165532879818595,0.6964728141939039,0.7100591715976332
paper_literal_80_10_10,ad_vs_healthy,30,0.5819596177388933,0.5766910388896795,0.7034624371592438,0.7114512471655329,0.6980140561252467,0.7105395250322787
paper_literal_80_10_10,ad_vs_healthy,31,0.5821791939700637,0.5738167135623577,0.7036748566168661,0.7159863945578231,0.6978312825933487,0.7145065831235442
paper_literal_80_10_10,ad_vs_healthy,32,0.5786944776910615,0.570409377280817,0.702966791758125,0.7154195011337868,0.6985159205042368,0.7047058823529411
paper_literal_80_10_10,ad_vs_healthy,33,0.5820179647902359,0.5672285727092198,0.7035332436451179,0.7125850340136054,0.6985378860859863,0.7065486055490606
paper_literal_80_10_10,ad_vs_healthy,34,0.5825685025113995,0.5678240898785407,0.7037456631027402,0.7148526077097506,0.6993326793520155,0.7115412186379929
paper_literal_80_10_10,ad_vs_healthy,35,0.5781229833009214,0.5660252948196567,0.7065779225377045,0.717687074829932,0.7023917153289065,0.714716610549944
paper_literal_80_10_10,ad_vs_healthy,36,0.57929274837795,0.5717922511284583,0.7043829214756072,0.7182539682539683,0.6997732328694908,0.7168320752334169
paper_literal_80_10_10,ad_vs_healthy,37,0.5795016056340148,0.5659434896748082,0.7060822771365857,0.7131519274376418,0.7017092917313992,0.7069805919584
paper_literal_80_10_10,ad_vs_healthy,38,0.5797522052788054,0.5709489500171203,0.7040996955321107,0.7148526077097506,0.699728508759762,0.7118859092982819
paper_literal_80_10_10,ad_vs_healthy,39,0.5789425026540723,0.5679111867264555,0.7044537279614813,0.7142857142857143,0.6998931537516475,0.7107876879436315
paper_literal_80_10_10,ad_vs_healthy,40,0.5771414951858461,0.5708264380085225,0.7086313106280535,0.7120181405895691,0.7040667495344917,0.7009067800230699
paper_literal_80_10_10,ad_vs_healthy,41,0.5750978112448666,0.5669635336955929,0.7062946965942081,0.7120181405895691,0.7023640086371142,0.7065868263473054
paper_literal_80_10_10,ad_vs_healthy,42,0.575948577329642,0.5693410578228179,0.7053742122778447,0.717687074829932,0.7006618839950634,0.7156308631760497
paper_literal_80_10_10,ad_vs_healthy,43,0.5765149227487191,0.5685134938244376,0.7073567938823196,0.7142857142857143,0.7032069403854714,0.7121484482249517
paper_literal_80_10_10,ad_vs_healthy,44,0.576611987420826,0.566786088100096,0.7074984068540678,0.7125850340136054,0.7037242598888465,0.7037278988004987
paper_literal_80_10_10,ad_vs_healthy,45,0.5767254080750791,0.5708119101535165,0.7100474403455357,0.7159863945578231,0.7054839963820074,0.7126881720430107
paper_literal_80_10_10,ad_vs_healthy,46,0.5762047990602651,0.5671715651239667,0.7101182468314098,0.7120181405895691,0.7053586665241453,0.7054201183431953
paper_literal_80_10_10,ad_vs_healthy,47,0.5748887403544949,0.5694601038415956,0.7070735679388231,0.7182539682539683,0.702345335932804,0.7169659099897177
paper_literal_80_10_10,ad_vs_healthy,48,0.5748275356945028,0.5649523310650504,0.7085605041421794,0.7165532879818595,0.7040106820845585,0.7140819502074689
paper_literal_80_10_10,ad_vs_healthy,49,0.574630414877027,0.5657118237207807,0.7084896976563053,0.7148526077097506,0.7047854777812379,0.7045762297087854
paper_literal_80_10_10,ad_vs_healthy,50,0.5746724830254156,0.5634397489954285,0.7104722792607803,0.7159863945578231,0.7061952314713249,0.7103065637346604
paper_literal_80_10_10,ad_vs_healthy,51,0.5758032054204927,0.5635452898992163,0.7061530836224598,0.7142857142857143,0.701755164252108,0.7071157495256166
paper_literal_80_10_10,ad_vs_healthy,52,0.5739085793427652,0.5660259280345337,0.7079940522551865,0.7171201814058957,0.7039779763779482,0.7116482842595295
paper_literal_80_10_10,ad_vs_healthy,53,0.5735414212345782,0.5693915390373628,0.7084188911704312,0.7159863945578231,0.7040341963637127,0.7143131453309244
paper_literal_80_10_10,ad_vs_healthy,54,0.573001350748263,0.5624397245664445,0.7094101819726687,0.7114512471655329,0.7054135827000727,0.7042638330921773
paper_literal_80_10_10,ad_vs_healthy,55,0.5756911309795356,0.5631713223835778,0.7070735679388231,0.713718820861678,0.7025270167045403,0.7065878894136534
paper_literal_80_10_10,ad_vs_healthy,56,0.5729941676310065,0.5637466484456917,0.7075692133399419,0.7165532879818595,0.7032131849244321,0.7124784358826912
paper_literal_80_10_10,ad_vs_healthy,57,0.573771385319179,0.5642984564882828,0.7094101819726687,0.7171201814058957,0.7056272692444915,0.7136929015201758
paper_literal_80_10_10,ad_vs_healthy,58,0.5737779497433458,0.5647013550983264,0.7077108263116901,0.7159863945578231,0.7038865051619667,0.7094287599651616
paper_literal_80_10_10,ad_vs_healthy,59,0.5716104775990051,0.5633829867218086,0.7083480846845571,0.7171201814058957,0.7038002266321994,0.7132474457360414
paper_literal_80_10_10,ad_vs_healthy,60,0.573100577081591,0.5618365748939601,0.7060114706507116,0.7182539682539683,0.7014960754820407,0.7139248197240298
paper_literal_80_10_10,ad_vs_healthy,61,0.5708947865869964,0.5632703243469706,0.71167598952064,0.7159863945578231,0.7074420490741208,0.7067537968767577
paper_literal_80_10_10,ad_vs_healthy,62,0.57193981824402,0.5635136722707424,0.7077816327975642,0.7159863945578231,0.7029673719874232,0.7071153196725575
paper_literal_80_10_10,ad_vs_healthy,63,0.5712105561769744,0.5691860652023972,0.7089853430574241,0.7205215419501134,0.7048133440623765,0.7186727556872681
paper_literal_80_10_10,ad_vs_healthy,64,0.5709709630365,0.5688622980431364,0.7099058273737875,0.7165532879818595,0.7061054325136189,0.7064024244102751
paper_literal_80_10_10,ad_vs_healthy,65,0.5722385391857809,0.5632725171491403,0.7114635700630177,0.721655328798186,0.7074510648104707,0.7172167797692022
paper_literal_80_10_10,ad_vs_healthy,66,0.5698574853037958,0.5615368409762307,0.7091977625150464,0.7148526077097506,0.7054740977697048,0.7072098693569415
paper_literal_80_10_10,ad_vs_healthy,67,0.5704700096778016,0.5609896649308757,0.7067903419953268,0.721655328798186,0.7026727545787012,0.7165385872878884
paper_literal_80_10_10,ad_vs_healthy,68,0.5706595999191952,0.5633055517732962,0.7110387311477732,0.7148526077097506,0.7072244654764182,0.7052122388024991
paper_literal_80_10_10,ad_vs_healthy,69,0.5704597424496033,0.5614559185477882,0.7060822771365857,0.719954648526077,0.7015837879443685,0.7150253509630227
paper_literal_80_10_10,ad_vs_healthy,70,0.5693605992921155,0.5624451102042685,0.7101890533172839,0.7210884353741497,0.7058771696113266,0.7173076923076922
paper_literal_80_10_10,ad_vs_healthy,71,0.5687391992408054,0.5669003589893955,0.7094809884585428,0.7171201814058957,0.7054606999492707,0.7148030967967691
paper_literal_80_10_10,ad_vs_healthy,72,0.5705264563821475,0.5620648374362868,0.7085605041421794,0.7142857142857143,0.7035115132686274,0.7116072552319388
paper_literal_80_10_10,ad_vs_healthy,73,0.5687120336695534,0.5634657998744592,0.7092685690009205,0.7148526077097506,0.7054357599340961,0.7040512293175039
paper_literal_80_10_10,ad_vs_healthy,74,0.570436779508035,0.5678278491610572,0.7088437300856758,0.7165532879818595,0.7043404098989783,0.7043772280639189
paper_literal_80_10_10,ad_vs_healthy,75,0.5692525799695809,0.5671184475189434,0.710897118176025,0.7154195011337868,0.7069746870677687,0.7043047591570798
paper_literal_80_10_10,ad_vs_healthy,76,0.5698253696792686,0.5609111595315998,0.7096934079161651,0.713718820861678,0.7057399719157538,0.7057100807230885
paper_literal_80_10_10,ad_vs_healthy,77,0.5689032093594688,0.5606751177046034,0.7104722792607803,0.7171201814058957,0.7066216547495734,0.7100739738958673
paper_literal_80_10_10,ad_vs_healthy,78,0.5680418502235264,0.5656376445915153,0.7121008284358847,0.721655328798186,0.707883219862598,0.7204672885432848
paper_literal_80_10_10,ad_vs_healthy,79,0.5671426034223541,0.5604572755679522,0.7101890533172839,0.7193877551020408,0.7058669269245019,0.7151563332355779
paper_literal_80_10_10,ad_vs_healthy,80,0.5693661612626354,0.5621381333085145,0.7110387311477732,0.7159863945578231,0.7066161018070267,0.7092245507652166
paper_literal_80_10_10,ad_vs_healthy,81,0.5663227852483246,0.5596492952770658,0.7103306662890321,0.717687074829932,0.7056550082912985,0.7107072995633302
paper_literal_80_10_10,ad_vs_healthy,82,0.5678457137605316,0.5618301705708579,0.7109679246618991,0.7239229024943311,0.7067942521221046,0.7199155574755272
paper_literal_80_10_10,ad_vs_healthy,83,0.568981036200939,0.5607966167045558,0.7130921192381222,0.7188208616780045,0.7085084939342314,0.7163692946058092
paper_literal_80_10_10,ad_vs_healthy,84,0.5691438964791957,0.5589988299237898,0.7068611484812009,0.7227891156462585,0.7030643437223095,0.7180372345554719
paper_literal_80_10_10,ad_vs_healthy,85,0.5690582670613776,0.5627018105145755,0.7117467960065142,0.7154195011337868,0.7079609839751639,0.7050988478737816
paper_literal_80_10_10,ad_vs_healthy,86,0.5685806417569875,0.5603884174710229,0.7113927635771436,0.717687074829932,0.7072652695085808,0.7090458652393948
paper_literal_80_10_10,ad_vs_healthy,87,0.5661071059024005,0.5588150079828812,0.7131629257239963,0.721655328798186,0.7088035975603689,0.7171347699044437
paper_literal_80_10_10,ad_vs_healthy,88,0.5697113763785502,0.5607557846845683,0.7080648587410607,0.7182539682539683,0.7043075888944637,0.7151206298938316
paper_literal_80_10_10,ad_vs_healthy,89,0.5691556327447485,0.562383991655579,0.7086313106280535,0.7239229024943311,0.7044289614688695,0.7197598672438918
paper_literal_80_10_10,ad_vs_healthy,90,0.565342007206341,0.561145248191427,0.712950506266374,0.7233560090702947,0.7090511015463791,0.7189039227902712
paper_literal_80_10_10,ad_vs_healthy,91,0.5674389663722084,0.5713709135985429,0.7099766338596616,0.717687074829932,0.7053112815293218,0.7166248606465997
paper_literal_80_10_10,ad_vs_healthy,92,0.567471480851537,0.5592826011499851,0.7111803441195214,0.7227891156462585,0.7070047156207357,0.7172453286751476
paper_literal_80_10_10,ad_vs_healthy,93,0.566864182257681,0.5618922460376541,0.7095517949444169,0.7193877551020408,0.7058846578349636,0.7126047681975345
paper_literal_80_10_10,ad_vs_healthy,94,0.5676028278801973,0.5596103204621209,0.7136585711251151,0.7193877551020408,0.7096325268605643,0.713107119095143
paper_literal_80_10_10,ad_vs_healthy,95,0.5659695452361811,0.5582832056108246,0.710897118176025,0.7233560090702947,0.7070231916895893,0.7189850409493566
paper_literal_80_10_10,ad_vs_healthy,96,0.5663652320716939,0.5623385503448867,0.7113219570912696,0.7188208616780045,0.7070777527838564,0.7178400970047213
paper_literal_80_10_10,ad_vs_healthy,97,0.5678018262102205,0.5603331596402624,0.7121008284358847,0.7182539682539683,0.7080033580765197,0.7107023957662026
paper_literal_80_10_10,ad_vs_healthy,98,0.5665441044521663,0.5615993778721816,0.7145082489556044,0.7159863945578231,0.7105817654597205,0.7072340775129188
paper_literal_80_10_10,ad_vs_healthy,99,0.5669742905451253,0.5584197459307387,0.7099058273737875,0.7244897959183674,0.7056408028343046,0.7193815358952974
paper_literal_80_10_10,ad_vs_healthy,100,0.566916850165555,0.5595269341047119,0.7110387311477732,0.719954648526077,0.7072244654764182,0.7127164642026363
paper_literal_80_10_10,ftd_vs_healthy,1,0.6785677323844582,0.675421755108706,0.588529602520152,0.5927299703264095,0.3922146249440786,0.3721471821145785
paper_literal_80_10_10,ftd_vs_healthy,2,0.6756723075042032,0.6742540594378281,0.5926063189104049,0.5927299703264095,0.37209843504566875,0.3721471821145785
paper_literal_80_10_10,ftd_vs_healthy,3,0.6753044809566573,0.6716381495359743,0.5926063189104049,0.5927299703264095,0.37209843504566875,0.3721471821145785
paper_literal_80_10_10,ftd_vs_healthy,4,0.6724386443290368,0.6559604192346069,0.5926063189104049,0.5927299703264095,0.37209843504566875,0.3721471821145785
paper_literal_80_10_10,ftd_vs_healthy,5,0.6639446464689848,0.6316738645117785,0.5920504030390068,0.5971810089020771,0.3764974208620521,0.38726400760767565
paper_literal_80_10_10,ftd_vs_healthy,6,0.6497968338864136,0.6065598706817061,0.6036319836931344,0.6743323442136498,0.5131462094905821,0.6506458752360673
paper_literal_80_10_10,ftd_vs_healthy,7,0.63654567097354,0.5908898131076236,0.6236449550634671,0.6632047477744807,0.5880399643228043,0.6222196981668774
paper_literal_80_10_10,ftd_vs_healthy,8,0.6317265448850354,0.5913821526910855,0.6293894190679143,0.6913946587537092,0.6036387818060323,0.6832620895954019
paper_literal_80_10_10,ftd_vs_healthy,9,0.6274873523686534,0.5886389139144286,0.6308718613916428,0.6862017804154302,0.6073244118447464,0.6832099683156634
paper_literal_80_10_10,ftd_vs_healthy,10,0.6210794417098003,0.5835593660259812,0.6443991475956639,0.6876854599406528,0.6218968061677226,0.6775491581452775
paper_literal_80_10_10,ftd_vs_healthy,11,0.6227528016483067,0.5857423155703955,0.6305939034559437,0.6728486646884273,0.6092587863263019,0.6463485079505968
paper_literal_80_10_10,ftd_vs_healthy,12,0.6182255877806105,0.5837714210462146,0.6407856944315761,0.6936201780415431,0.6200392060664843,0.6887276403195226
paper_literal_80_10_10,ftd_vs_healthy,13,0.6164566184657504,0.5810633201804288,0.6434726211433336,0.6772997032640949,0.626185525261659,0.6568595610063533
paper_literal_80_10_10,ftd_vs_healthy,14,0.6112581750725414,0.57773321990797,0.6550542017974613,0.6884272997032641,0.6378871670365581,0.6805254604550379
paper_literal_80_10_10,ftd_vs_healthy,15,0.6078699430621478,0.5791458497238442,0.65838969702585,0.6884272997032641,0.6432699890853166,0.6833918277780389
paper_literal_80_10_10,ftd_vs_healthy,16,0.6090488374967742,0.5784573846825506,0.6519040118595386,0.6899109792284867,0.6372399400540072,0.6834898665348492
paper_literal_80_10_10,ftd_vs_healthy,17,0.605553603907903,0.5796664297934456,0.6569072547021217,0.6795252225519288,0.6431387505643249,0.6606394013916246
paper_literal_80_10_10,ftd_vs_healthy,18,0.608362188780373,0.5790405464455353,0.6540350226998981,0.6772997032640949,0.6381848172919182,0.6557863501483681
paper_literal_80_10_10,ftd_vs_healthy,19,0.6053113822012319,0.5775474227677467,0.6607986658019086,0.6899109792284867,0.6456440928273353,0.6790476190476191
paper_literal_80_10_10,ftd_vs_healthy,20,0.6039068473343013,0.5861463147030386,0.6590382655424812,0.6787833827893175,0.6450445233269345,0.6787832060152891
paper_literal_80_10_10,ftd_vs_healthy,21,0.6028555251190619,0.5746265780678135,0.6584823496710831,0.6943620178041543,0.6454533830039061,0.686610689779704
paper_literal_80_10_10,ftd_vs_healthy,22,0.6005895121219281,0.5761376986340883,0.658019086444918,0.6795252225519288,0.6461338665536056,0.6641970752410389
paper_literal_80_10_10,ftd_vs_healthy,23,0.5980925169223477,0.5757284419119181,0.6656166033540257,0.6899109792284867,0.652821372376553,0.6794069987619256
paper_literal_80_10_10,ftd_vs_healthy,24,0.6001457932107389,0.5737836330863771,0.6617251922542389,0.6884272997032641,0.6508596972064509,0.6838613850328892
paper_literal_80_10_10,ftd_vs_healthy,25,0.5994644444423755,0.5726947531502041,0.6606133605114426,0.6928783382789317,0.6488429693905826,0.685239288800251
paper_literal_80_10_10,ftd_vs_healthy,26,0.5958635517546436,0.5731018427925223,0.6658019086444918,0.6899109792284867,0.6555273735894414,0.6788654306042845
paper_literal_80_10_10,ftd_vs_healthy,27,0.5971571698717177,0.5727326770918305,0.6608913184471417,0.6906528189910979,0.6507518973550408,0.6858309370310444
paper_literal_80_10_10,ftd_vs_healthy,28,0.5956323858121676,0.5758716387989259,0.6656166033540257,0.6787833827893175,0.6561590386716574,0.6584372181971287
paper_literal_80_10_10,ftd_vs_healthy,29,0.5932653246625718,0.573761035851272,0.6681182247753173,0.6958456973293768,0.6586990306689973,0.6944223283793347
paper_literal_80_10_10,ftd_vs_healthy,30,0.5910070670398782,0.574629017524974,0.6702492356156768,0.6832344213649851,0.6608152105810805,0.6631701897694549
paper_literal_80_10_10,ftd_vs_healthy,31,0.5965224183252984,0.5695901870373802,0.6616325396090058,0.6943620178041543,0.6526779618481857,0.6861537766023577
paper_literal_80_10_10,ftd_vs_healthy,32,0.5936775653077091,0.5738377908040225,0.6677476141943852,0.6817507418397626,0.6579462367606025,0.6580337169345725
paper_literal_80_10_10,ftd_vs_healthy,33,0.5894314722158619,0.5694673651226904,0.6693227091633466,0.6936201780415431,0.6597971814425919,0.6912945716876038
paper_literal_80_10_10,ftd_vs_healthy,34,0.5926167262745867,0.5708353804197792,0.6660798665801909,0.6847181008902077,0.6564280175460141,0.6733943217701583
paper_literal_80_10_10,ftd_vs_healthy,35,0.5901513908555087,0.577318086291633,0.6720096358751042,0.6847181008902077,0.6608831362815375,0.6845054103274502
paper_literal_80_10_10,ftd_vs_healthy,36,0.5894658709990573,0.5952763113494443,0.6671916983229871,0.672106824925816,0.6589782147628045,0.6341877319266087
paper_literal_80_10_10,ftd_vs_healthy,37,0.5895924826906707,0.5754532025192894,0.6682108774205504,0.6743323442136498,0.6587618772986994,0.6450791232715682
paper_literal_80_10_10,ftd_vs_healthy,38,0.5902219536952156,0.5672687881070712,0.6720096358751042,0.6965875370919882,0.6628708866549629,0.6927319410378292
paper_literal_80_10_10,ftd_vs_healthy,39,0.5866738713992644,0.5781605263138383,0.675345131103493,0.6772997032640949,0.666935593473977,0.6394026326227527
paper_literal_80_10_10,ftd_vs_healthy,40,0.5880390144963973,0.5683680223605045,0.6693227091633466,0.6839762611275965,0.6594685814372896,0.6645998430023924
paper_literal_80_10_10,ftd_vs_healthy,41,0.586126259985176,0.567586890490897,0.6746039099416289,0.6810089020771514,0.6650695810251523,0.6643861631957311
paper_literal_80_10_10,ftd_vs_healthy,42,0.5879723752747759,0.5655326171161866,0.6740479940702307,0.6928783382789317,0.663176903133678,0.684937910290023
paper_literal_80_10_10,ftd_vs_healthy,43,0.5866157441936454,0.5672509778147281,0.6751598258130269,0.6839762611275965,0.6639998344873048,0.6651037146936147
paper_literal_80_10_10,ftd_vs_healthy,44,0.5847077925974188,0.5634470343236045,0.6768275734272213,0.6906528189910979,0.665818076560023,0.6819486526628475
paper_literal_80_10_10,ftd_vs_healthy,45,0.5823212991987468,0.5647717855804398,0.6733994255535996,0.6980712166172107,0.6624950901638728,0.6960099912288624
paper_literal_80_10_10,ftd_vs_healthy,46,0.5838457085243978,0.5638316384232008,0.6756230890391921,0.6832344213649851,0.6650679649441469,0.6708967439935094
paper_literal_80_10_10,ftd_vs_healthy,47,0.5837093973793777,0.565686310964805,0.6741406467154637,0.6869436201780416,0.6650086739578067,0.6726159371079318
paper_literal_80_10_10,ftd_vs_healthy,48,0.584350761233584,0.5666039209337546,0.6764569628462893,0.6847181008902077,0.6650590206060234,0.6657649106246386
paper_literal_80_10_10,ftd_vs_healthy,49,0.5814166104816744,0.5766575189655542,0.6773834892986195,0.6810089020771514,0.6683319601065256,0.6437386908976477
paper_literal_80_10_10,ftd_vs_healthy,50,0.5806746470368208,0.5701785653564272,0.6791438895580468,0.685459940652819,0.6702555513017268,0.6550898434859853
paper_literal_80_10_10,ftd_vs_healthy,51,0.5810581218221041,0.5630980317953432,0.679792458074678,0.7025222551928784,0.6708705605309468,0.6961641388606127
paper_literal_80_10_10,ftd_vs_healthy,52,0.5789994589261656,0.5647464465316749,0.6894283331789123,0.7077151335311572,0.6797423501571982,0.7029913812965412
paper_literal_80_10_10,ftd_vs_healthy,53,0.5782463739548536,0.5637003898797474,0.6827573427221347,0.6913946587537092,0.6739589071697005,0.6770602978033319
paper_literal_80_10_10,ftd_vs_healthy,54,0.5804404503806775,0.5621939794069228,0.6774761419438525,0.7091988130563798,0.6674063433652203,0.7041555812349396
paper_literal_80_10_10,ftd_vs_healthy,55,0.5803808854649686,0.5648672356980491,0.6759010469748912,0.6906528189910979,0.6666604802911258,0.670804190582609
paper_literal_80_10_10,ftd_vs_healthy,56,0.5795816539735069,0.5608804148099543,0.6810895951079403,0.7002967359050445,0.6702252922934631,0.6935508557743385
paper_literal_80_10_10,ftd_vs_healthy,57,0.5800795232322984,0.5650238684801391,0.6813675530436394,0.6936201780415431,0.6720419545942814,0.6747117551544599
paper_literal_80_10_10,ftd_vs_healthy,58,0.5783024024479605,0.5608006378840268,0.679792458074678,0.7084569732937686,0.6713184655386993,0.7042379254381044
paper_literal_80_10_10,ftd_vs_healthy,59,0.5777299916469211,0.561319966786693,0.6845177429815621,0.6921364985163204,0.6748186046775846,0.6781507620489222
